strategy,n,hit,roi,p,roi_early,roi_late,bh_threshold,survives_fdr
ensemble | line<=3 | ML dogs | edge>=0.10,218,0.47706422018348627,0.08782973313557405,0.2587804804484204,0.16512349200932233,0.017316128548996678,0.017316816025303113,False
linear_qb | wk7-13 | ML dogs | edge>=0.10,124,0.45161290322580644,0.0869433350813395,0.42983403244802876,0.13650921196408647,0.020543764162942662,0.024907749077490778,False
neural_qbfeat | total<=44 | ML any | edge>=0.10,439,0.6127562642369021,0.08687886560368815,0.06180909124429021,0.15600799935778373,0.02406152232279262,0.006747496046389036,False
linear_qb | wk1-6 | ATS away | edge>=1pt,383,0.5691906005221932,0.08663660099691436,0.07405873937473086,0.11730205278592382,0.046549835706462254,0.007854507116499737,False
linear_qb | line>7 | OU over | edge>=3.0pt,188,0.5691489361702128,0.08655705996131532,0.2121169883580033,0.056818181818181865,0.1303827751196173,0.015234580917237745,False
elo | line>7 | OU over | edge>=3.0pt,176,0.5681818181818182,0.08471074380165299,0.23760434787774298,0.050000000000000086,0.11363636363636369,0.016420664206642066,False
neural_qbfeat | line>7 | OU any | edge>=3.0pt,266,0.5676691729323309,0.083732057416268,0.15070120161931266,0.06060606060606064,0.11975524475524481,0.012256193990511335,False
lean_qb | line 3-7 | ATS away | edge>=3pt,104,0.5673076923076923,0.08304195804195807,0.37499158259127957,0.16335227272727276,-0.045454545454545414,0.02264101212440696,False
linear_qb | wk1-6 | ATS dogs | edge>=1pt,408,0.5661764705882353,0.0808823529411765,0.08535627380534395,0.15879317189360861,-0.018791264601320426,0.008592514496573538,False
neural_qbfeat | line>7 | ATS home | edge>=3pt,106,0.5660377358490566,0.08061749571183538,0.38461763430356205,0.05734265734265739,0.11751662971175171,0.023089088033737482,False
neural_qbfeat | wk1-6 | ATS dogs | edge>=3pt,290,0.5655172413793104,0.07962382445141071,0.15368380692251374,0.11455596426694697,0.027972027972028024,0.012440695835529786,False
linear | total>=48 | ML dogs | edge>=0.10,93,0.44086021505376344,0.0792123950226682,0.5387302626607304,0.11318209769434079,0.004244775333459694,0.029124934106483924,False
neural_qbfeat | wk1-6 | ML any | edge>=0.10,373,0.5978552278820375,0.07782727153785461,0.1273074998223931,0.12524230601052097,0.002424195883406039,0.010780179230363732,False
linear | all games | ML dogs | edge>=0.05,453,0.4481236203090508,0.07761680939125135,0.17583278967853652,0.14724747919934617,-0.008135247022658528,0.01370585134422773,False
linear_qb | wk1-6 | ML dogs | edge>=0.10,168,0.4523809523809524,0.07695364642928926,0.4088765427909585,0.18313251385635884,-0.05157866677190023,0.024064312071692146,False
elo | wk7-13 | OU under | edge>=3.0pt,195,0.5641025641025641,0.07692307692307697,0.2591264863219096,0.07554417413572347,0.08061749571183538,0.017395888244596733,False
linear | line<=3 | ATS away | edge>=1pt,323,0.5634674922600619,0.07571066704193645,0.15229175174724768,0.12500000000000006,0.022287390029325557,0.012335266209804956,False
lean_qb | wk14+ | ML dogs | edge>=0.05,85,0.4470588235294118,0.07539561414152203,0.5731437723423811,-0.048122314254876716,0.18518932827165427,0.03102266736953084,False
ensemble | line>7 | ATS home | edge>=3pt,87,0.5632183908045977,0.07523510971786838,0.46322568859437385,0.09090909090909095,0.04692082111436954,0.02619926199261993,False
ensemble | total<=44 | ML dogs | edge>=0.00,198,0.45454545454545453,0.07501476191492239,0.3817306993570825,0.17819064126507658,-0.012732948560442364,0.022983658408012655,False
lean_qb | wk14+ | ML dogs | edge>=0.10,73,0.4383561643835616,0.07500931139852327,0.6103233725817212,0.053858912636114434,0.0934481205760079,0.032867685819715345,False
elo | wk1-6 | ML dogs | edge>=0.05,151,0.4503311258278146,0.0745825499551276,0.45301513506109004,0.30684884986366195,-0.14279488457465456,0.0257248286768582,False
linear | all games | ML dogs | edge>=0.00,458,0.44759825327510916,0.07447088243695318,0.190757064207474,0.13686116697508385,-0.0032111385075820234,0.014285714285714285,False
lean_qb | wk7-13 | OU under | edge>=1.5pt,240,0.5625,0.07386363636363642,0.22911108671128502,0.13181818181818186,-0.007272727272727231,0.015946230890880337,False
linear_qb | line<=3 | ATS dogs | edge>=1pt,432,0.5625,0.07386363636363641,0.10614217962872796,0.16920400173988695,-0.015491235222176885,0.009594095940959411,False
lean | line>7 | OU under | edge>=1.5pt,112,0.5625,0.0738636363636364,0.41300699568854754,0.06611570247933889,0.09090909090909095,0.024301528729573012,False
linear_qb | total>=48 | OU over | edge>=3.0pt,96,0.5625,0.0738636363636364,0.44903037864531425,0.11162255466052941,,0.025540326831839752,False
linear_qb | wk14+ | OU over | edge>=3.0pt,194,0.5618556701030928,0.07263355201499537,0.2880750617521099,0.051072522982635385,0.09090909090909095,0.018502899314707433,False
linear_qb | all games | ML dogs | edge>=0.00,453,0.45253863134657835,0.07212786930143025,0.20123745970477594,0.12416222468599793,0.0057121594135901045,0.014654717975751186,False
linear_qb | line<=3 | ATS away | edge>=1pt,333,0.5615615615615616,0.07207207207207211,0.16658635620562,0.08145034156594855,0.061931818181818234,0.013125988402741172,False
linear_qb | line>7 | OU any | edge>=3.0pt,301,0.5614617940199336,0.07188160676532773,0.18975589333042026,0.0880829015544042,0.04292929292929298,0.014232999472851872,False
ensemble | line>7 | OU any | edge>=3.0pt,228,0.5614035087719298,0.07177033492822975,0.25488074762179475,0.027972027972028017,0.12987012987012994,0.017185028993147076,False
lean | wk1-6 | ML dogs | edge>=0.00,151,0.45695364238410596,0.07106640636149006,0.464538572995651,0.34531426869607384,-0.17232857146045305,0.026304691618344755,False
ensemble | total<=44 | ML dogs | edge>=0.05,193,0.45077720207253885,0.07099491993905213,0.41544578278412614,0.16166028786441836,-0.003419108452522009,0.02443331576172905,False
vegas | wk1-6 | ATS dogs | edge>=0pt,533,0.5609756097560976,0.07095343680709539,0.08468094299937888,0.12488521579430675,0.003081664098613301,0.008539799683711123,False
linear_qb | all games | ML dogs | edge>=0.05,446,0.45067264573991034,0.07093629130808844,0.2134314836169776,0.12705272479746788,0.0006490412809868808,0.01528729573010016,False
linear | wk1-6 | ATS away | edge>=1pt,394,0.5609137055837563,0.07083525611444397,0.13909812823243595,0.11504424778761067,0.011363636363636406,0.011597258829731154,False
ensemble | wk7-13 | ML dogs | edge>=0.10,92,0.44565217391304346,0.06981520611818624,0.5814853538777179,0.08978447378563092,0.03875190085771672,0.03157617290458619,False
elo | line>7 | OU any | edge>=3.0pt,282,0.5602836879432624,0.0696324951644101,0.21904511014177128,0.07537399309551214,0.06231671554252203,0.015419082762256196,False
linear_qb | total<=44 | ATS dogs | edge>=1pt,498,0.5602409638554217,0.06955093099671418,0.1024124034275098,0.10405257393209205,0.03504928806133631,0.009383236689509753,False
linear | wk1-6 | ATS away | edge>=0pt,466,0.5600858369098712,0.06925477955520878,0.11572080306184163,0.09513742071881613,0.0371503496503497,0.010226673695308382,False
neural_qbfeat | wk1-6 | ATS away | edge>=0pt,434,0.5599078341013825,0.06891495601173026,0.1309545043917064,0.10303030303030307,0.032187907785993966,0.011043753294675804,False
neural_qbfeat | line>7 | OU over | edge>=3.0pt,152,0.5592105263157895,0.0675837320574163,0.3823157810709032,-0.020979020979020938,0.160933660933661,0.02301001581444386,False
linear | line<=3 | ATS any | edge>=3pt,372,0.5591397849462365,0.06744868035190621,0.17131612619910444,0.15135895032802255,-0.02400408580183856,0.01352134949920928,False
neural_qbfeat | wk1-6 | ATS away | edge>=3pt,186,0.5591397849462365,0.06744868035190621,0.3343673191604444,0.06633906633906639,0.06909090909090913,0.02042698998418556,False
linear | total>=48 | OU over | edge>=1.5pt,136,0.5588235294117647,0.0668449197860963,0.41403549004641194,0.1526586620926244,-0.23636363636363633,0.024380600948866633,False
neural_qbfeat | wk1-6 | ATS away | edge>=1pt,351,0.5584045584045584,0.06604506604506609,0.19331204005876026,0.07451564828614013,0.05681818181818186,0.014417501317870321,False
linear | wk1-6 | ATS dogs | edge>=0pt,499,0.5571142284569138,0.06358170887229009,0.13522367643622044,0.12873258128732587,-0.015757575757575713,0.011386399578281498,False
lean_qb | wk1-6 | ATS away | edge>=0pt,413,0.5569007263922519,0.06317411402157169,0.17707219007756378,0.11225296442687752,0.0014903129657228393,0.013784923563521352,False
linear | total<=44 | ATS home | edge>=3pt,282,0.5567375886524822,0.06286266924564801,0.2674635623613466,0.031187790311877947,0.09278996865203766,0.017738534528202423,False
neural_qbfeat | wk1-6 | ATS any | edge>=3pt,345,0.5565217391304348,0.062450592885375536,0.22281987174001225,0.09749670619235842,0.00988142292490123,0.015735371639430683,False
lean_qb | wk1-6 | ATS home | edge>=3pt,142,0.5563380281690141,0.06209987195902695,0.4381897880227798,0.11818181818181829,0.007575757575757631,0.025092250922509225,False
linear_qb | wk7-13 | ATS home | edge>=3pt,196,0.5561224489795918,0.06168831168831174,0.36489880290836935,0.07692307692307698,0.039125431530494865,0.02216657880864523,False
linear_qb | line<=3 | ML any | edge>=0.10,425,0.5247058823529411,0.06148451485908304,0.22330583815698782,0.10245496172369657,0.00934030975866585,0.015788086452293095,False
lean | total>=48 | ATS away | edge>=3pt,90,0.5555555555555556,0.06060606060606066,0.5482310425095006,0.20087976539589453,-0.24999999999999997,0.029836584080126516,False
lean_qb | wk14+ | ATS home | edge>=3pt,108,0.5555555555555556,0.06060606060606065,0.5101230812972368,-0.0795454545454545,0.21153846153846162,0.027886136004217184,False
ensemble | total<=44 | ATS home | edge>=3pt,207,0.5555555555555556,0.06060606060606065,0.36023565828827914,0.06060606060606065,0.06060606060606064,0.021850289931470743,False
elo | wk1-6 | ML dogs | edge>=0.00,155,0.44516129032258067,0.06046069340112097,0.5362582543841384,0.271999547200631,-0.13785698203591967,0.029019504480759097,False
neural_qbfeat | line 3-7 | ATS dogs | edge>=3pt,281,0.5551601423487544,0.059851180847622185,0.29204458494718005,0.013867488443759674,0.13811188811188815,0.018661043753294675,False
lean | wk1-6 | ML dogs | edge>=0.05,147,0.4489795918367347,0.05971349098094288,0.5461177426401679,0.34648908344465196,-0.18713132278528774,0.02970479704797048,False
linear_qb | line<=3 | ATS away | edge>=0pt,427,0.5550351288056206,0.05961251862891211,0.19538188192551315,0.11581569115815696,0.0004370629370629794,0.014443858724301529,False
ensemble | all games | ML dogs | edge>=0.00,364,0.45054945054945056,0.05938210618077071,0.34199125095625355,0.15428426874703918,-0.045394269831699086,0.020954138112809703,False
linear_qb | line<=3 | ATS away | edge>=3pt,173,0.5549132947976878,0.0593799264319496,0.4128909194835817,0.1290322580645162,-0.02159090909090905,0.024275171323141803,False
linear | wk1-6 | ATS dogs | edge>=1pt,429,0.5547785547785548,0.05912269548633189,0.19804410513793116,0.12485854394568091,-0.025145067698259145,0.014602003162888772,False
neural_qbfeat | line<=3 | ATS dogs | edge>=3pt,238,0.5546218487394958,0.058823529411764754,0.34084778423582734,0.152037617554859,-0.029806259314455994,0.020848708487084873,False
ensemble | wk1-6 | ML any | edge>=0.10,254,0.5905511811023622,0.05880809946559561,0.34038311411219424,0.13306237340976027,-0.026773097622594087,0.020822351080653667,False
neural_qbfeat | wk14+ | ML dogs | edge>=0.00,116,0.4396551724137931,0.058712179576002915,0.6060069382577046,0.02130290271948591,0.10317981055639106,0.0327095413811281,False
neural_qbfeat | wk14+ | ML dogs | edge>=0.05,116,0.4396551724137931,0.058712179576002915,0.6060069382577046,0.02130290271948591,0.10317981055639106,0.0327358987875593,False
ensemble | line 3-7 | ATS dogs | edge>=3pt,202,0.5544554455445545,0.05850585058505855,0.3830734023807436,0.05225483178239087,0.06909090909090913,0.023036373220875067,False
linear | wk1-6 | ATS dogs | edge>=3pt,267,0.5543071161048689,0.05822267620020434,0.3178708616215484,0.1331378299120235,-0.045454545454545414,0.019873484449130206,False
ensemble | wk1-6 | ATS away | edge>=0pt,424,0.5542452830188679,0.0581046312178388,0.20858909141766266,0.11912225705329157,-0.015624999999999958,0.015023721665788088,False
ensemble | line>7 | ML any | edge>=0.10,116,0.8362068965517241,0.058051362019491064,0.323221466672321,0.11803361645594292,-0.0239651899650451,0.020057986294148657,False
ensemble | line>7 | ATS home | edge>=1pt,166,0.5542168674698795,0.058050383351588214,0.4331045144601672,0.043111527647610164,0.07905138339920953,0.024960463890353193,False
linear | wk1-6 | ATS away | edge>=3pt,231,0.5541125541125541,0.05785123966942153,0.3561602160101728,0.06521739130434788,0.046920821114369564,0.02161307327358988,False
linear | total<=44 | ML any | edge>=0.10,454,0.5991189427312775,0.05756882266915611,0.20801054178340583,0.068660558318669,0.04617998695760269,0.01499736425935688,False
lean | total<=44 | OU under | edge>=0.0pt,139,0.5539568345323741,0.057553956834532426,0.47738159487370135,-0.045454545454545414,0.1562099871959028,0.026963626779124936,False
ensemble | all games | ML dogs | edge>=0.05,353,0.4475920679886686,0.05748432940155171,0.36692847783469856,0.1426912374954286,-0.03528532201426692,0.02227200843437006,False
neural_qbfeat | wk7-13 | ML dogs | edge>=0.00,152,0.4342105263157895,0.05726848283179411,0.5665759779231552,0.1862150017255491,-0.12991194782043078,0.030627306273062732,False
neural_qbfeat | wk1-6 | ATS home | edge>=3pt,159,0.5534591194968553,0.0566037735849057,0.4545643123377093,0.13352272727272732,-0.060606060606060566,0.02577754348972061,False
lean | total<=44 | ML dogs | edge>=0.10,180,0.4388888888888889,0.05603374693088679,0.5382264455293172,0.16692842225358168,-0.03675567527789877,0.029098576700052715,False
neural_qbfeat | line>7 | ATS home | edge>=0pt,217,0.5529953917050692,0.05571847507331383,0.3892342593673451,-0.006651884700665154,0.13733075435203104,0.02327358987875593,False
linear | line<=3 | ATS dogs | edge>=1pt,434,0.5529953917050692,0.05571847507331382,0.22255465883869605,0.14729020979020985,-0.02855993563958162,0.015709014232999474,False
ensemble | line<=3 | ATS away | edge>=3pt,85,0.5529411764705883,0.055614973262032116,0.5926798161851297,0.2727272727272729,-0.10389610389610386,0.031892461781760674,False
elo | line<=3 | OU under | edge>=3.0pt,190,0.5526315789473685,0.05502392344497613,0.4265074394628003,0.035940803382663894,0.09538002980625936,0.024802319451765947,False
linear_qb | wk1-6 | OU under | edge>=0.0pt,391,0.5524296675191815,0.054638456172983074,0.2563735693349707,0.02334152334152339,0.09575040344271118,0.017264101212440697,False
linear_qb | wk7-13 | ATS dogs | edge>=3pt,201,0.5522388059701493,0.05427408412483043,0.4197483210897177,0.07905138339920954,0.021141649048625834,0.02469688982604112,False
linear_qb | total<=44 | ATS home | edge>=3pt,279,0.5519713261648745,0.0537634408602151,0.3458788021408766,0.05280748663101609,0.054672600127145636,0.021191354770690566,False
neural_qbfeat | line 3-7 | ATS away | edge>=3pt,145,0.5517241379310345,0.053291536050156775,0.5016678880721476,0.056092843326885924,0.04812834224598935,0.02751713231418029,False
ensemble | line 3-7 | ML dogs | edge>=0.05,70,0.38571428571428573,0.053179084580573334,0.7426559954473783,0.08805818152944193,,0.0385872430152873,False
ensemble | line 3-7 | ML dogs | edge>=0.00,70,0.38571428571428573,0.053179084580573334,0.7426559954473783,0.08805818152944193,,0.03863995782814972,False
ensemble | line 3-7 | ML dogs | edge>=0.10,70,0.38571428571428573,0.053179084580573334,0.7426559954473783,0.08805818152944193,,0.038613600421718505,False
neural_qbfeat | total<=44 | ATS home | edge>=1pt,419,0.5513126491646778,0.05250596658711222,0.25888237959253035,0.013589503280224973,0.0860606060606061,0.01734317343173432,False
neural_qbfeat | line>7 | ATS home | edge>=1pt,176,0.5511363636363636,0.052169421487603354,0.46831264158095376,-0.00727272727272724,0.1303827751196173,0.026462836056932,False
linear_qb | wk14+ | OU any | edge>=3.0pt,352,0.5511363636363636,0.05216942148760335,0.3040316301819567,0.07863636363636368,0.017344497607655544,0.01921454928835003,False
ensemble | wk14+ | ML dogs | edge>=0.10,80,0.4375,0.05124891904060354,0.7089403601668987,-0.05274228109887796,0.155240119180085,0.03692672641012125,False
neural_qbfeat | total>=48 | OU under | edge>=3.0pt,376,0.550531914893617,0.05101547388781436,0.2988800468396053,0.08583981074687401,-0.036533559898045846,0.019030047443331578,False
neural_qbfeat | wk7-13 | ML dogs | edge>=0.05,149,0.42953020134228187,0.0509760308534663,0.614598557528474,0.17988470531072628,-0.12991194782043078,0.033078545071165,False
neural_qbfeat | wk7-13 | OU under | edge>=3.0pt,200,0.55,0.05000000000000004,0.4585712621105149,0.10807374443738084,-0.09569377990430618,0.026014760147601474,False
ensemble | wk1-6 | ATS dogs | edge>=3pt,231,0.5497835497835498,0.049586776859504175,0.4293131563682017,0.12121212121212127,-0.03636363636363632,0.02488139167105957,False
neural_qbfeat | wk14+ | OU over | edge>=3.0pt,191,0.5497382198952879,0.04950023798191342,0.47341286074181094,0.090909090909091,0.025544703230653686,0.026726410121244073,False
elo | wk1-6 | ML dogs | edge>=0.10,122,0.4262295081967213,0.04940250084128675,0.6632319291692262,0.19977681787902368,-0.08687422397416228,0.03510806536636795,False
neural_qbfeat | total>=48 | OU any | edge>=3.0pt,404,0.5495049504950495,0.04905490549054911,0.3004701658340341,0.08620689655172419,-0.04545454545454541,0.0191091196626252,False
elo | total<=44 | ML dogs | edge>=0.10,179,0.4245810055865922,0.04886596319285821,0.6017998463503209,0.11508275225289961,-0.016615083766516076,0.03244596731681603,False
neural_qbfeat | wk1-6 | ATS dogs | edge>=1pt,517,0.5493230174081238,0.04870757868823638,0.24464160861179443,0.0799601857996019,0.01346801346801351,0.01676331049024776,False
linear | wk7-13 | ATS home | edge>=3pt,195,0.5487179487179488,0.04755244755244759,0.48652116816339364,0.039772727272727314,0.058050383351588214,0.027227200843437008,False
linear | wk7-13 | ML any | edge>=0.10,319,0.6081504702194357,0.047467542040471544,0.3679474392909994,0.041045460816890034,0.05797640222451404,0.022324723247232475,False
linear_qb | line>7 | OU under | edge>=3.0pt,113,0.5486725663716814,0.047465808527755476,0.5980164001423149,0.13131313131313135,-0.16477272727272724,0.03218239325250396,False
neural_qbfeat | line>7 | ML any | edge>=0.10,154,0.8181818181818182,0.04701432748179854,0.36465310162677317,0.06728636080785515,0.016107784869941782,0.022140221402214024,False
neural_qbfeat | wk7-13 | ATS home | edge>=3pt,186,0.5483870967741935,0.04692082111436956,0.5025902856685952,-0.019656019656019614,0.14545454545454556,0.027622561939905116,False
ensemble | wk1-6 | ATS away | edge>=3pt,135,0.5481481481481482,0.04646464646464652,0.5722653293629438,0.06060606060606065,0.03030303030303033,0.030969952556668425,False
linear_qb | total>=48 | OU any | edge>=3.0pt,354,0.5480225988700564,0.04622496147919881,0.3613037016178584,0.10449320794148385,-0.11730205278592373,0.021929362150764367,False
neural_qbfeat | wk7-13 | ML dogs | edge>=0.10,133,0.42105263157894735,0.04587664783709602,0.6724974788763945,0.1476117622808941,-0.10768578905920298,0.03539799683711123,False
linear_qb | wk14+ | OU over | edge>=1.5pt,272,0.5477941176470589,0.04578877005347598,0.428294118444034,0.07486631016042784,0.023172905525846745,0.024828676858197157,False
elo | line>7 | OU over | edge>=0.0pt,347,0.547550432276657,0.04532355252816353,0.3755691662503089,-0.008125952260030425,0.10227272727272732,0.022720084343700583,False
